countries,Year,External costs per capita (Territorial & Low GHG with VOLY) scenario [Euro],External costs per capita (Territorial & Low GHG with VSL) scenario [Euro],External costs per capita (Territorial & Central GHG with VOLY) scenario [Euro],External costs per capita (Territorial & Central GHG with VSL) scenario [Euro],External costs per capita (Territorial & High GHG with VOLY) scenario [Euro],External costs per capita (Territorial & High GHG with VSL) scenario [Euro],External costs per capita (Residential & Low GHG with VOLY) scenario [Euro],External costs per capita (Residential & Low GHG with VSL) scenario [Euro],External costs per capita (Residential & Central GHG with VOLY) scenario [Euro],External costs per capita (Residential & Central GHG with VSL) scenario [Euro],External costs per capita (Residential & High GHG with VOLY) scenario [Euro],External costs per capita (Residential & High GHG with VSL) scenario [Euro],External costs per capita (Footprint & Low GHG with VOLY) scenario [Euro],External costs per capita (Footprint & Low GHG with VSL) scenario [Euro],External costs per capita (Footprint & Central GHG with VOLY) scenario [Euro],External costs per capita (Footprint & Central GHG with VSL) scenario [Euro],External costs per capita (Footprint & High GHG with VOLY) scenario [Euro],External costs per capita (Footprint & High GHG with VSL) scenario [Euro]
Ireland,2021,1479.5740896913583,2466.3465744526325,2062.2013906810666,3048.9738754423406,7874.602321983156,8861.37480674443,1456.9615388696377,2443.7340236309115,2024.513805978199,3011.286290739473,7686.523327846938,8673.295812608212,1569.75645585863,2556.5289406199036,2212.505334293186,3199.27781905446,8624.690573914113,9611.463058675386
Italy,2021,1888.4219236128413,5357.917022767812,2165.0258273769123,5634.520926531884,4924.479057785143,8393.974156940114,1929.0371823313553,5398.532281486327,2232.717925241102,5702.213024396074,5262.294860459767,8731.789959614738,2031.410112552266,5500.905211707237,2403.3394756092866,5872.834574764258,6113.777645154325,9583.272744309295
Lithuania,2021,731.1012115120471,1622.557255837578,944.4435682910777,1835.8996126166085,3072.7875561580727,3964.243600483603,982.5836449057118,1874.0396892312426,1363.5809572805185,2255.037001606049,5164.482716448235,6055.938760773765,1172.0649875486465,2063.5210318741774,1679.383195018743,2570.8392393442737,6740.486264779946,7631.942309105478
Latvia,2021,1279.1602769457163,3070.612128101127,1570.4983496397413,3361.950200795152,4476.942455801562,6268.394306956972,1240.7794447669398,3032.2312959223505,1506.5302960084468,3297.982147163858,4157.711407203483,5949.1632583588935,1509.2116896741695,3300.66354082958,1953.9173708538297,3745.3692220092407,6390.3859521461545,8181.837803301565
Malta,2021,501.49692695214105,960.5211838790932,675.1821042433637,1134.2063611703159,2407.898515791513,2866.9227727184652,512.8499749467157,971.874231873668,694.1038509009883,1153.1281078279403,2502.327041968611,2961.351298895563,1566.3208139314088,2025.345070858361,2449.888582542143,2908.912839469095,11264.528940825423,11723.553197752375
Netherlands,2021,1415.807288124488,3163.8915340207946,1829.1131398024024,3577.197385698709,5952.331041065405,7700.415286961712,1462.9437557357007,3211.028001632007,1907.6739191544236,3655.75816505073,6344.38673992692,8092.470985823226,1550.4830158906097,3298.567261786916,2053.572686079272,3801.6569319755786,7072.491062485212,8820.575308381518
Norway,2021,791.3923908969405,1491.4485410139146,1053.6235013996718,1753.679651516646,3669.691008557872,4369.747158674846,1154.2273846786684,1854.2835347956423,1658.3484910358848,2358.404641152859,6687.556671123354,7387.612821240328,1197.6115603861742,1897.667710503148,1730.6554505483944,2430.711600665368,7048.402830976261,7748.458981093235
Poland,2021,2038.870744083754,4276.3084968206,2460.4722382274776,4697.909990964324,6666.4490488517695,8903.886801588615,2107.1992221583187,4344.636974895164,2574.3530350184187,4811.790787755265,7234.7684537894165,9472.206206526262,2084.686212710988,4322.123965447833,2536.831352606201,4774.269105343047,7047.517391084635,9284.95514382148
Portugal,2021,1186.4703764289318,3057.380646346584,1392.4389971230069,3263.349267040659,3447.2211892853275,5318.131459202979,1235.6995289744318,3106.6097988920837,1474.4875846988402,3345.397854616492,3856.6827120447238,5727.592981962376,1291.5624851343703,3162.4727550520224,1567.592511632071,3438.502781549723,4321.320633121038,6192.23090303869
Romania,2021,1452.3269349288619,4046.0309604449867,1597.0060080215974,4190.710033537722,3040.35199911341,5634.0560246295345,1621.4332418172967,4215.137267333422,1878.8498528356556,4472.5538783517795,4446.886996090234,7040.5910216063585,1650.3024615754614,4244.006487091587,1926.9652190992635,4520.6692446153875,4687.00558582481,7280.709611340934
Sweden,2021,226.53788759255806,594.6813092796765,251.24539807376127,619.3888197608798,497.73222882671706,865.8756505138355,499.2188255464364,867.3622472335549,705.7136279968919,1073.8570496840102,2765.745109585959,3133.8885312730777,679.0936147300948,1047.2370364172132,1005.5049433029893,1373.6483649901077,4261.846530732579,4629.989952419697
Slovenia,2021,2221.396564779986,6050.3677209376865,2480.3041962999123,6309.275352457614,5063.216044082036,8892.187200239738,2332.357639703989,6161.32879586169,2665.2393211732515,6494.210477330953,5986.130381545176,9815.101537702876,2560.608919827006,6389.580075984707,3045.6581213782797,6874.629277535981,7884.601346377888,11713.57250253559
Slovakia,2021,1383.4702959697468,3233.4363889320834,1642.0370516692885,3492.003144631625,4221.548257338527,6071.514350300864,1472.1213504461077,3322.0874434084444,1789.7888091298898,3639.7549020922265,4958.899885046671,6808.865978009007,1542.1649291171204,3392.131022079457,1906.5281069149107,3756.4941998772474,5541.484571135728,7391.450664098065
Austria,1990,3409.3148132499687,7549.476335604066,3776.5271654603157,7916.688687814412,7439.907536320681,11580.069058674779,,,,,,,,,,,,
Switzerland,1990,4742.104569960316,9588.156785248344,5079.302735936477,9925.354951224504,8443.255867936747,13289.308083224774,,,,,,,,,,,,
Luxembourg,1990,14337.96552596889,37281.63630635381,15747.717173741103,38691.387954126025,29811.668136040073,52755.338916425,,,,,,,,,,,,
Austria,1991,3205.5789849980847,7337.494951679976,3551.5106799715,7683.426646653392,7002.591160777716,11134.507127459608,,,,,,,,,,,,
Switzerland,1991,4499.057361941747,9213.988687220844,4824.2827130789365,9539.214038358034,8068.792763709466,12783.724088988562,,,,,,,,,,,,
Luxembourg,1991,14374.394929760667,37545.024438085326,15826.953566597294,38997.58307492195,30317.95520551509,53488.58471383975,,,,,,,,,,,,
Austria,1992,2810.9013590251648,6608.794962981313,3169.6766938512733,6967.570297807421,6748.887772235543,10546.781376191691,,,,,,,,,,,,
Switzerland,1992,4209.935286995346,8652.235210359691,4534.811667430866,8977.111590795212,7775.840319870931,12218.140243235279,,,,,,,,,,,,
Luxembourg,1992,13568.634358316222,35530.814961498974,14932.747140657084,36894.927743839835,28541.39608829569,50503.57669147844,,,,,,,,,,,,
Austria,1993,2513.9104173424766,6178.421237804819,2830.7047441306518,6495.215564592993,5991.105289946018,9655.61611040836,,,,,,,,,,,,
Switzerland,1993,3702.9560361899034,7740.288429882454,4007.2695476047797,8044.601941297331,7043.159101957955,11080.491495650505,,,,,,,,,,,,
Luxembourg,1993,13781.479711209626,36083.46016466118,15131.664537048766,37433.64499050032,28601.36553768208,50903.34599113363,,,,,,,,,,,,
Austria,1994,2372.910768613347,5880.586048663938,2728.113165057879,6235.78844510847,6271.679929587856,9779.355209638446,,,,,,,,,,,,
Switzerland,1994,3448.4558099487795,7293.555492380039,3751.479164812116,7596.578847243375,6774.497871663019,10619.597554094278,,,,,,,,,,,,
Luxembourg,1994,12181.040494752624,31901.23920789605,13440.851589205397,33161.05030234883,26008.96703148426,45729.16574462769,,,,,,,,,,,,
Austria,1995,2130.9959028079475,5607.905058721678,2449.2011070953836,5926.110263009114,5623.676835581947,9100.585991495676,,,,,,,,,,,,
Switzerland,1995,3051.5487466099057,6758.925636029923,3352.7463926057353,7060.123282025753,6357.551480040319,10064.928369460336,3119.0316353212766,6826.408524741294,3465.2178737913537,7172.594763211371,6918.837729004738,10626.214618424756,3541.72467832344,7249.101567743457,4169.706278794959,7877.083168214976,10434.570340641778,14141.947230061796
Luxembourg,1995,8342.045221249846,21743.619366448907,9331.43745593492,22733.01160113398,19201.80284481696,32603.376990016022,,,,,,,,,,,,
Austria,1996,2182.3413935781,5717.759003916351,2521.681635525012,6057.099245863263,5907.004525423966,9442.422135762215,,,,,,,,,,,,
Switzerland,1996,2858.271335265079,6405.536227537542,3151.506500197338,6698.771392469801,6076.876359878685,9624.141252151148,2943.076921790478,6490.341814062942,3292.8491444063366,6840.1140366787995,6782.243460502641,10329.508352775105,3515.0511388857976,7062.3160311582615,4246.13950623187,7793.404398504333,11539.616313803395,15086.88120607586
Luxembourg,1996,8120.628503401361,21102.623231292517,9098.495850340136,22080.490578231293,18853.886763848397,31835.881491739554,,,,,,,,,,,,
Austria,1997,2077.178346147366,5458.969317257601,2393.779177839554,5775.570148949789,5552.249379721144,8934.040350831378,,,,,,,,,,,,
Switzerland,1997,2683.566352402592,6010.950788073438,2978.7472177352565,6306.131653406102,5923.527755220644,9250.91219089149,2752.0543078463734,6079.438743517218,3092.893810141558,6420.278245812404,6493.173606848286,9820.558042519131,3226.1619704291647,6553.54640610001,3883.0732477795436,7210.45768345039,10436.545276584518,13763.929712255363
Luxembourg,1997,6543.935708288353,16955.655866618687,7435.663667986086,17847.38382631642,16331.711646875376,26743.43180520571,,,,,,,,,,,,
Austria,1998,2097.7175748038294,5495.410308167639,2428.3949755592566,5826.087708923067,5727.295711666974,9124.988445030784,,,,,,,,,,,,
Switzerland,1998,2494.7480001487856,5790.188486362696,2803.8568592779434,6099.297345491855,5887.585715828353,9183.026202042263,2557.4767048221684,5852.917191036078,2908.4047004002487,6203.845186614159,6409.329227714904,9704.769713928814,3199.1344034087183,6494.574889622629,3977.834198044498,7273.274684258408,11746.291673101447,15041.732159315357
Luxembourg,1998,4812.922904869091,12490.446861746239,5614.256633100344,13291.78058997749,13608.51454093117,21286.038497808317,,,,,,,,,,,,
Austria,1999,2028.41445514109,5319.539126592664,2343.9959205563296,5635.120592007904,5492.296730294079,8783.421401745652,,,,,,,,,,,,
Switzerland,1999,2240.3173995646325,5420.554794274592,2549.386150102462,5729.623544812422,5632.7148757060495,8812.952270416008,2300.1980969920482,5480.435491702007,2649.1873124814883,5829.424707191447,6130.7702003404265,9311.007595050387,2848.3735188365613,6028.61091354652,3562.8130155556773,6743.050410265637,10690.197518539237,13870.434913249195
Luxembourg,1999,4989.721256581257,12976.975879255879,5819.847055107055,13807.101677781679,14101.34014040014,22088.59476307476,,,,,,,,,,,,
Austria,2000,2063.297408483132,5325.926035835708,2411.4627548022504,5674.0913821548265,5884.826566890597,9147.455194243174,,,,,,,,,,,,
Switzerland,2000,2130.434524437381,5170.693591435462,2478.2646002953256,5518.523667293407,5948.283690401969,8988.54275740005,2125.5978324651915,5165.856899463272,2470.2034470083436,5510.4625140064245,5908.054696855505,8948.313763853586,2528.548612735091,5568.807679733172,3141.788080791509,6182.04714778959,9259.581821640066,12299.840888638148
Luxembourg,2000,5133.878648523985,13483.039522601475,6007.6113514760145,14356.772225553506,14724.135221402214,23073.296095479705,,,,,,,,,,,,
Austria,2001,2000.6341325574315,5336.6498450432155,2289.087791265519,5625.103503751303,5166.7564340914405,8502.772146577225,,,,,,,,,,,,
Switzerland,2001,2028.296087191623,5001.937609917365,2347.4661323953314,5321.107655121074,5531.567297641849,8505.208820367592,2076.9432869214975,5050.58480964724,2428.5447986117883,5402.186321337531,5936.188450950644,8909.829973676387,2620.758388277609,5594.399911003352,3334.9033008719734,6308.5448235977165,10459.348976515761,13432.990499241503
Luxembourg,2001,5361.752113895216,14090.324334851935,6274.83498405467,15003.40720501139,15383.923617312073,24112.49583826879,,,,,,,,,,,,
Austria,2002,2137.148277824903,5453.772700666201,2517.806834010447,5834.431256851744,6315.329096909089,9631.953519750386,,,,,,,,,,,,
Switzerland,2002,1894.836352900514,4689.396151446558,2192.4923626352684,4987.052161181312,5161.9654121319845,7956.525210678029,1956.5367158781812,4751.0965144242255,2295.3263009313805,5089.886099477424,5675.15573277163,8469.715531317674,2426.6281053092916,5221.187903855335,3078.81194998323,5873.371748529274,9585.12220994467,12379.682008490714
Luxembourg,2002,5276.464805765117,13603.947294223624,6253.7325909244455,14581.215079382953,16003.142161918702,24330.62465037721,,,,,,,,,,,,
Austria,2003,2180.6459199585,5543.273864843814,2576.4426023666115,5939.070547251926,6524.9856959142,9887.613640799515,,,,,,,,,,,,
Switzerland,2003,1865.4044755276345,4606.290230272773,2166.917762710191,4907.80351745533,5174.871746745692,7915.757501490831,1920.6745534291183,4661.560308174257,2259.0345592126637,4999.920313957803,5634.578426434223,8375.46418117936,2357.42648158518,5098.312236330319,2986.9544394727677,5727.840194217907,9267.24525744655,12008.131012191689
Luxembourg,2003,5526.708451929511,14129.83445683694,6538.854113316976,15141.980118224403,16636.2120209681,25239.33802587553,,,,,,,,,,,,
Austria,2004,2079.1726478841515,5353.982765889848,2435.0937308145717,5709.903848820269,5985.83024862043,9260.640366626127,,,,,,,,,,,,
Switzerland,2004,1834.7054692189322,4519.809749306731,2137.0060856649893,4822.110365752788,5152.814616400657,7837.918896488455,1887.4509348369509,4572.55521492475,2224.915195028354,4910.0194751161525,5591.522933604494,8276.627213692293,2349.6369881319147,5034.741268219713,2995.225283853293,5680.329563941092,9435.737091168954,12120.841371256753
Luxembourg,2004,5982.223828468437,15271.970643573062,7102.15028354141,16391.897098646034,18274.74991867417,27564.496733778793,,,,,,,,,,,,
Austria,2005,2122.334673924163,5393.557880102554,2502.167972283618,5773.391178462009,6291.457305917226,9562.680512095618,,,,,,,,,,,,
Switzerland,2005,1812.0732606883707,4470.42405195193,2114.3294804949223,4772.6802717584815,5129.695101898377,7788.045893161936,1865.7825013421068,4524.133292605667,2203.844881584482,4862.195672848042,5576.419579716753,8234.770370980312,2398.4306159600856,5056.781407223644,3091.591739281113,5749.942530544672,10006.699136221841,12665.049927485401
Luxembourg,2005,6001.2718123279055,15306.908717993192,7132.9643301606575,16438.601235825943,18422.944448539773,27728.58135420506,,,,,,,,,,,,
Austria,2006,2127.864088260443,5304.23703178635,2540.449478320264,5716.82242184617,6656.479917250383,9832.85286077629,,,,,,,,,,,,
Switzerland,2006,1782.0289302403537,4381.366489000573,2086.07674119091,4685.41429995113,5119.315617102411,7718.653175862631,1828.6845812601512,4428.022140020371,2163.836159557239,4763.173718317459,5507.372143044852,8106.709701805073,2437.9294822727097,5037.267041032929,3179.2443279115028,5778.581886671723,10574.742430831846,13174.079989592065
Luxembourg,2006,5623.525560345011,14176.761357192498,6728.3528201651725,15281.588617012658,17750.320007418683,26303.55580426617,,,,,,,,,,,,
Austria,2007,2038.0250876978635,5111.41661579933,2452.274478980039,5525.666007081506,6584.905311056981,9658.296839158449,,,,,,,,,,,,
Switzerland,2007,1730.9595759084978,4245.5620810694845,2028.1944378473665,4542.796943008353,4993.466036713701,7508.068541874688,1768.367201726894,4282.96970688788,2090.5404808780277,4605.1429860390135,5304.602480028617,7819.204985189604,2306.4003654844837,4821.0028706454705,2987.26242047401,5501.864925634996,9779.671969059998,12294.274474220983
Luxembourg,2007,5102.940561166097,12700.955158372657,6147.549296809867,13745.563894016426,16568.76501668462,24166.77961389118,,,,,,,,,,,,
Austria,2008,1913.0130623668374,4830.600439408381,2289.120426014045,5206.7078030555895,6041.239125256425,8958.826502297969,1989.61227902685,4907.199656068394,2416.785787114066,5334.37316415561,6678.350070174624,9595.937447216167,2218.7163137096113,5136.303690751155,2798.625844918668,5716.213221960212,8583.913787218544,11501.501164260088
Switzerland,2008,1708.8050829538724,4195.483190159856,2003.6424950858898,4490.320602291875,4944.996678021966,7431.67478522795,1756.8819494187699,4243.560056624754,2083.7706058607187,4570.448713066704,5344.874107031588,7831.552214237573,2270.3611857229007,4757.0392929288855,2939.56933303427,5426.247440240255,9615.717278831027,12102.395386037011
Luxembourg,2008,4782.1154239673915,11752.52096221778,5799.173830454383,12769.579368704772,15945.54221897937,22915.94775722976,4575.248353944509,11545.6538921949,5454.3953804162475,12424.800918666635,14224.933573074768,21195.339111325156,5185.482356081761,12155.88789433215,6471.452050644998,13441.857588895387,19300.530670216347,26270.936208466737
Austria,2009,1805.6832886562847,4530.591820182908,2168.9347331968565,4893.84326472348,5792.800334684943,8517.708866211566,1850.3007643476556,4575.209295874279,2243.2971926824744,4968.205724209098,6163.904418213167,8888.812949739791,2061.7887026243425,4786.697234150965,2595.777089810286,5320.685621336909,7922.946952451008,10647.855483977632
Switzerland,2009,1597.5947313606086,3917.4679308855025,1874.1596502580796,4194.032849782973,4633.223960211421,6953.097159736315,1652.5634169475632,3972.4366164724565,1965.7741262363372,4285.647325761231,5090.423821283869,7410.297020808763,2146.3210384870986,4466.194238011992,2788.703495468896,5108.576694993791,9197.233244882542,11517.106444407436
