countries,Year,GHG: Territorial & Low scenario [Euro],GHG: Territorial & Central scenario [Euro],GHG: Territorial & High scenario [Euro],GHG: Residential & Low scenario [Euro],GHG: Residential & Central scenario [Euro],GHG: Residential & High scenario [Euro],GHG: Footprint & Low scenario [Euro],GHG: Footprint & Central scenario [Euro],GHG: Footprint & High scenario [Euro],Nox (Health - VOLY) [Euro],Nox (Health - VSL) [Euro],"Nox (Crops, Forests, Buildings & Ecosystems) [Euro]",Nox (Crops) [Euro],Nox (Forests) [Euro],Nox (Buildings) [Euro],Nox (Ecosystems) [Euro],Nox (Total - VOLY) [Euro],Nox (Total - VSL) [Euro],PM2.5 (Health - VOLY) [Euro],PM2.5 (Health - VSL) [Euro],PM10 (Health - VOLY) [Euro],PM10 (Health - VSL) [Euro],SOx (Health - VOLY) [Euro],SOx (Health - VSL) [Euro],SOx (Buildings) [Euro],SOx (Total - VOLY) [Euro],SOx (Total - VSL) [Euro],NMVOC (Health - VOLY) [Euro],NMVOC (Health - VSL) [Euro],NMVOC (Forests & Crops) [Euro],NMVOC (Forests) [Euro],NMVOC (Crops) [Euro],NMVOC (Total - VOLY) [Euro],NMVOC (Total - VSL) [Euro],NH3 (Health - VOLY) [Euro],NH3 (Health - VSL) [Euro],NH3 (Ecosystems) [Euro],NH3 (Total - VOLY) [Euro],NH3 (Total - VSL) [Euro],Pb (Total) [Euro],Hg (Total) [Euro],Cd (Total) [Euro],As (Total) [Euro],Ni (Total) [Euro],Cr (Total) [Euro],Health - VOLY (Total) [Euro],Health - VSL (Total) [Euro],Crops (Total) [Euro],Forests (Total) [Euro],Buildings (Total) [Euro],Ecosystems (Total) [Euro],Air Pollutants - VOLY [Euro],Air Pollutants - VSL [Euro],Heavy Metals (Total) [Euro]
Netherlands,2007,13476568140.0,22460946900.0,112090820720.0,14378979411.09,23964965685.15,119596590657.32,16052662611.09,26754437685.15,133517384257.32,9612168400.0,33077903700.0,35866300.0,-22103650.0,-10843300.0,50046000.0,18767250.0,9648034700.0,33113770000.0,2520528356.0,7804516708.0,2498114735.0,7735134630.0,2702453796.0,8720364247.0,42084644.0,2744538440.0,8762448891.0,524504970.0,1604144916.0,36051246.0,10571418.0,25479828.0,560556216.0,1640196162.0,5332404777.0,17189502806.0,9507638.0,5341912415.0,17199010444.0,1171116000.0,16903000.0,740700000.0,11044000.0,240000.0,12516000.0,23190175034.0,76131567007.0,3376178.0,-271882.0,92130644.0,28274888.0,23313684862.0,76255076835.0,1952519000.0
Netherlands,2008,13467433770.0,22445722950.0,112014845960.0,14389605283.41,23982675472.35,119684970928.68,17281865983.41,28803109972.35,143741234528.68,9356243408.0,32197201044.0,34911356.0,-21515138.0,-10554596.0,48713520.0,18267570.0,9391154764.0,32232112400.0,2384093294.0,7382061742.0,2406061045.0,7450100610.0,2240482284.0,7229659813.0,34890476.0,2275372760.0,7264550289.0,517304835.0,1582124038.0,35556353.0,10426299.0,25130054.0,552861188.0,1617680391.0,4891378818.0,15767814604.0,8721292.0,4900100110.0,15776535896.0,975930000.0,16903000.0,740700000.0,11044000.0,240000.0,12516000.0,21795563684.0,71608961851.0,3614916.0,-128297.0,83603996.0,26988862.0,21909643161.0,71723041328.0,1757333000.0
Netherlands,2009,13108770360.0,21847950600.0,109031677280.0,13959987800.22,23266646333.7,116111644560.56,15445074200.22,25741790333.7,128463791760.56,8456610824.0,29101337682.0,31554518.0,-19446389.0,-9539738.0,44029560.0,16511085.0,8488165342.0,29132892200.0,2203416737.0,6822618241.0,2260690352.0,6999976416.0,1666137060.0,5376344295.0,25946340.0,1692083400.0,5402290635.0,518158170.0,1584733876.0,35615006.0,10443498.0,25171508.0,553773176.0,1620348882.0,4747488144.0,15303969632.0,8464736.0,4755952880.0,15312434368.0,1008461000.0,16903000.0,740700000.0,11044000.0,96000.0,12516000.0,19852501287.0,65188980142.0,5725119.0,903760.0,69975900.0,24975821.0,19954081887.0,65290560742.0,1789720000.0
Netherlands,2010,13846785750.0,23077976250.0,115170091000.0,14662963663.74,24438272772.899998,121958618409.51999,17186693263.74,28644488772.9,142949639209.52002,8296680752.0,28550977836.0,30957764.0,-19078622.0,-9359324.0,43196880.0,16198830.0,8327638516.0,28581935600.0,2190001574.0,6781079782.0,2254635814.0,6981229212.0,1503312408.0,4850936506.0,23410712.0,1526723120.0,4874347218.0,539474130.0,1649926564.0,37080134.0,10873122.0,26207012.0,576554264.0,1687006698.0,4662398613.0,15029675614.0,8313022.0,4670711635.0,15037988636.0,1236178000.0,16903000.0,925875000.0,11044000.0,72000.0,12516000.0,19446503291.0,63843825514.0,7128390.0,1513798.0,66607592.0,24511852.0,19546264923.0,63943587146.0,2202588000.0
Netherlands,2011,12979970640.0,21633284400.0,107960390720.0,13789132283.43,22981887139.050003,114690560579.64001,16462039583.43,27436732639.050003,136922360979.64001,7996157880.0,27516802590.0,29836410.0,-18387555.0,-9020310.0,41632200.0,15612075.0,8025994290.0,27546639000.0,2009134731.0,6221047083.0,2144171386.0,6639188388.0,1445869512.0,4665577934.0,22516168.0,1468385680.0,4688094102.0,526329675.0,1609725590.0,36176665.0,10608195.0,25568470.0,562506340.0,1645902255.0,4595182404.0,14812997912.0,8193176.0,4603375580.0,14821191088.0,748213000.0,16903000.0,555525000.0,11044000.0,72000.0,12516000.0,18716845588.0,61465339497.0,7180915.0,1587885.0,64148368.0,23805251.0,18813568007.0,61562061916.0,1344273000.0
Netherlands,2012,12725984250.0,21209973750.0,105847869000.0,13585752260.64,22642920434.4,112998955310.72,15089247260.64,25148745434.4,125504215310.72,7531625440.0,25918228920.0,28103080.0,-17319340.0,-8496280.0,39213600.0,14705100.0,7559728520.0,25946332000.0,1890871982.0,5854860526.0,2073679265.0,6420917370.0,1450098180.0,4679223135.0,22582020.0,1472680200.0,4701805155.0,510847740.0,1562375672.0,35112532.0,10296156.0,24816376.0,545960272.0,1597488204.0,4394333556.0,14165542968.0,7835064.0,4402168620.0,14173378032.0,520496000.0,16903000.0,555525000.0,11044000.0,48000.0,12516000.0,17851456163.0,58601148591.0,7497036.0,1799876.0,61795620.0,22540164.0,17945088859.0,58694781287.0,1116532000.0
Netherlands,2013,12677155470.0,21128592450.0,105441737560.0,13613068035.63,22688446726.05,113226153185.23999,15160152735.63,25266921226.05,126093968785.23999,7178253504.0,24702186672.0,26784528.0,-16506744.0,-8097648.0,37373760.0,14015160.0,7205038032.0,24728971200.0,1868037662.0,5784156766.0,2058357577.0,6373475466.0,1277015868.0,4120715601.0,19886652.0,1296902520.0,4140602253.0,507478905.0,1552072434.0,34880979.0,10228257.0,24652722.0,542359884.0,1586953413.0,4303193523.0,13871744594.0,7672562.0,4310866085.0,13879417156.0,455434000.0,16903000.0,555525000.0,11044000.0,48000.0,12516000.0,17192337039.0,56404351533.0,8145978.0,2130609.0,57260412.0,21687722.0,17281561760.0,56493576254.0,1051470000.0
Netherlands,2014,12154670010.0,20257783350.0,101095985480.0,13226222678.76,22043704464.600002,110008582280.48001,14061161678.76,23435269464.600002,116953154280.48001,6565591568.0,22593861924.0,24498476.0,-15097898.0,-7406516.0,34183920.0,12818970.0,6590090044.0,22618360400.0,1715999148.0,5313387564.0,1968404441.0,6094945578.0,1266841944.0,4087886058.0,19728216.0,1286570160.0,4107614274.0,473181030.0,1447175884.0,32523554.0,9536982.0,22986572.0,505704584.0,1479699438.0,4425664029.0,14266539662.0,7890926.0,4433554955.0,14274430588.0,292779000.0,16903000.0,555525000.0,11044000.0,48000.0,12516000.0,16415682160.0,53803796670.0,7888674.0,2130466.0,53912136.0,20709896.0,16500323332.0,53888437842.0,888815000.0
Netherlands,2015,12592185480.0,20986975800.0,104735003040.0,13671637069.230001,22786061782.05,113713298798.04001,14014413769.230001,23357356282.05,116564330398.04001,6507118792.0,22392642306.0,24280294.0,-14963437.0,-7340554.0,33879480.0,12704805.0,6531399086.0,22416922600.0,1719804868.0,5325171524.0,1964759362.0,6083658996.0,1299415248.0,4192994636.0,20235472.0,1319650720.0,4213230108.0,488635875.0,1494442950.0,33585825.0,9848475.0,23737350.0,522221700.0,1528028775.0,4476641247.0,14430869466.0,7981818.0,4484623065.0,14438851284.0,292779000.0,16903000.0,555525000.0,11044000.0,48000.0,12516000.0,16456375392.0,53919779878.0,8773913.0,2507921.0,54114952.0,20686623.0,16542458801.0,54005863287.0,888815000.0
Netherlands,2016,12613773060.0,21022955100.0,104914556880.0,13668906082.230001,22781510137.05,113690583922.04001,13975319182.230001,23292198637.05,116239162722.04001,6157711112.0,21190242066.0,22976534.0,-14159957.0,-6946394.0,32060280.0,12022605.0,6180687646.0,21213218600.0,1675658516.0,5188477588.0,1937390379.0,5998913982.0,1205756532.0,3890773699.0,18776948.0,1224533480.0,3909550647.0,480379230.0,1469190844.0,33018314.0,9682062.0,23336252.0,513397544.0,1502209158.0,4519585902.0,14569305556.0,8058388.0,4527644290.0,14577363944.0,292779000.0,16903000.0,555525000.0,11044000.0,48000.0,12516000.0,15976481671.0,52306903735.0,9176295.0,2735668.0,50837228.0,20080993.0,16059311855.0,52389733919.0,888815000.0
Netherlands,2017,12381817770.0,20636362950.0,102985277960.0,13461294614.04,22435491023.4,111963783773.92001,13880565914.04,23134276523.4,115451056173.92001,5950924456.0,20478636858.0,22204942.0,-13684441.0,-6713122.0,30983640.0,11618865.0,5973129398.0,20500841800.0,1636840172.0,5068281196.0,1907117689.0,5905177962.0,1137679164.0,3671099473.0,17716796.0,1155395960.0,3688816269.0,481271265.0,1471919042.0,33079627.0,9700041.0,23379586.0,514350892.0,1504998669.0,4590244638.0,14797080564.0,8184372.0,4598429010.0,14805264936.0,292779000.0,16903000.0,555525000.0,11044000.0,48000.0,12516000.0,15704077384.0,51392195095.0,9695145.0,2986919.0,48700436.0,19803237.0,15785263121.0,51473380832.0,888815000.0
Netherlands,2018,12057069780.0,20095116300.0,100284199440.0,13112018323.74,21853363872.899998,109058692089.51999,13843775923.74,23072959872.899998,115145056889.51999,5829691976.0,20061445218.0,21752582.0,-13405661.0,-6576362.0,30352440.0,11382165.0,5851444558.0,20083197800.0,1612388421.0,4992569253.0,1889201199.0,5849701542.0,1056036564.0,3407652523.0,16445396.0,1072481960.0,3424097919.0,468626040.0,1433244912.0,32210472.0,9445176.0,22765296.0,500836512.0,1465455384.0,4516039056.0,14557871968.0,8052064.0,4524091120.0,14565924032.0,195186000.0,16903000.0,555525000.0,11044000.0,48000.0,12516000.0,15371983256.0,50302485416.0,9359635.0,2868814.0,46797836.0,19434229.0,15450443770.0,50380945930.0,791222000.0
Netherlands,2019,11689265070.0,19482108450.0,97224998360.0,12878949678.84,21464916131.4,107120152884.32,13814972178.84,23024953631.4,114905482884.32,5496463992.0,18914723406.0,20509194.0,-12639387.0,-6200454.0,28617480.0,10731555.0,5516973186.0,18935232600.0,1537130308.0,4759541444.0,1822971967.0,5644630086.0,960744996.0,3100162647.0,14961444.0,975706440.0,3115124091.0,460566765.0,1408596442.0,31656527.0,9282741.0,22373786.0,492223292.0,1440252969.0,4331881248.0,13964222144.0,7723712.0,4339604960.0,13971945856.0,162655000.0,16903000.0,555525000.0,0.0,48000.0,9387000.0,14609759276.0,47791876169.0,9734399.0,3082287.0,43578924.0,18455267.0,14684610153.0,47866727046.0,744518000.0
Netherlands,2020,10642557870.0,17737596450.0,88519052760.0,11478190624.11,19130317706.85,95469395032.28,12432161824.11,20720269706.85,103404012632.28,4969840240.0,17102477820.0,18544180.0,-11428390.0,-5606380.0,25875600.0,9703350.0,4988384420.0,17121022000.0,1418772416.0,4393060288.0,1708368212.0,5289772296.0,824004108.0,2658922781.0,12832012.0,836836120.0,2671754793.0,522331965.0,1597499002.0,35901887.0,10527621.0,25374266.0,558233852.0,1633400889.0,4289284323.0,13826906994.0,7647762.0,4296932085.0,13834554756.0,195186000.0,0.0,370350000.0,0.0,48000.0,9387000.0,13732601264.0,44868639181.0,13945876.0,4921241.0,38707612.0,17351112.0,13807527105.0,44943565022.0,574971000.0
Netherlands,2021,10834036920.0,18056728200.0,90111672160.0,11657766253.14,19429610421.9,96963008200.72,13187551153.14,21979251921.9,109686933400.72,4855890928.0,16710349404.0,18118996.0,-11166358.0,-5477836.0,25282320.0,9480870.0,4874009924.0,16728468400.0,1350650028.0,4182127404.0,1614584654.0,4999381932.0,873701424.0,2819287668.0,13605936.0,887307360.0,2832893604.0,536397480.0,1640516944.0,36868664.0,10811112.0,26057552.0,573266144.0,1677385608.0,4240010982.0,13668069796.0,7559908.0,4247570890.0,13675629704.0,162655000.0,0.0,185175000.0,0.0,48000.0,12516000.0,13471235496.0,44019733148.0,14891194.0,5333276.0,38888256.0,17040778.0,13547389000.0,44095886652.0,360394000.0
Norway,1990,2613025800.0,4355043000.0,21733738400.0,,,,,,,1028600736.0,3263133604.0,52618876.47058823,21232584.0,16861169.647058822,10199966.823529411,4325156.0,1081219612.4705882,3315752480.470588,833019392.0,2352027932.0,691336020.0,1952048100.0,251426868.0,758881686.0,8486246.11764706,259913114.11764705,767367932.117647,122678816.0,348837376.0,14643360.0,4881120.0,9762240.0,137322176.0,363480736.0,104831384.0,304331926.0,346082.0,105177466.0,304678008.0,6148359000.0,16903000.0,370350000.0,33132000.0,0.0,34419000.0,3031893216.0,8979260624.0,30994824.0,21742289.647058822,18686212.94117647,4671238.0,3107987780.5882354,9055355188.588236,6603163000.0
Norway,1991,2352384720.0,3920641200.0,19565866560.0,,,,,,,995351376.0,3157653314.0,50917979.4117647,20546244.0,16316134.94117647,9870254.470588235,4185346.0,1046269355.4117647,3208571293.4117646,768651904.0,2170286509.0,635864721.0,1795420005.0,214374006.0,647045037.0,7235625.176470588,221609631.17647058,654280662.1764706,122008887.0,346932432.0,14563395.0,4854465.0,9708930.0,136572282.0,361495827.0,103391960.0,300153190.0,341330.0,103733290.0,300494520.0,4749526000.0,16903000.0,370350000.0,33132000.0,0.0,34419000.0,2839642854.0,8417490487.0,30255174.0,21170599.94117647,17105879.647058822,4526676.0,2912701183.5882354,8490548816.588235,5204330000.0
Norway,1992,2292750810.0,3821251350.0,19069863880.0,,,,,,,1017257760.0,3227149140.0,52038617.64705882,20998440.0,16675231.764705883,10087485.88235294,4277460.0,1069296377.6470588,3279187757.647059,734890624.0,2074961629.0,615612673.0,1738236565.0,185914806.0,561146637.0,6275060.470588235,192189866.47058824,567421697.4705882,131657825.0,374369200.0,15715125.0,5238375.0,10476750.0,147372950.0,390084325.0,106184176.0,308259164.0,350548.0,106534724.0,308609712.0,4229030000.0,16903000.0,185175000.0,33132000.0,0.0,37548000.0,2791517864.0,8284122335.0,31475190.0,21913606.76470588,16362546.352941176,4628008.0,2865897215.1176467,8358501686.117647,4501788000.0
Norway,1993,2319741270.0,3866235450.0,19294355960.0,,,,,,,1045332672.0,3316214008.0,53474811.76470588,21577968.0,17135445.17647059,10365886.588235294,4395512.0,1098807483.764706,3369688819.7647057,811838208.0,2292222918.0,662119309.0,1869552145.0,179216730.0,540929835.0,6048984.705882353,185265714.70588234,546978819.7058823,139140521.0,395646256.0,16608285.0,5536095.0,11072190.0,155748806.0,412254541.0,99316924.0,288323111.0,327877.0,99644801.0,288650988.0,2927790000.0,16903000.0,370350000.0,44176000.0,0.0,37548000.0,2936964364.0,8702888273.0,32650158.0,22671540.17647059,16414871.294117648,4723389.0,3013424322.470588,8779348231.470587,3396767000.0
Norway,1994,2573353440.0,4288922400.0,21403765120.0,,,,,,,1069598688.0,3393195532.0,54716158.82352941,22078872.0,17533221.88235294,10606516.94117647,4497548.0,1124314846.8235295,3447911690.8235292,857556608.0,2421308693.0,697129776.0,1968407280.0,178698366.0,539365257.0,6031488.705882353,184729854.70588234,545396745.7058823,145147639.0,412727504.0,17325315.0,5775105.0,11550210.0,162472954.0,430052819.0,96601344.0,280439616.0,318912.0,96920256.0,280758528.0,910868000.0,16903000.0,370350000.0,44176000.0,0.0,37548000.0,3044732421.0,9015443882.0,33629082.0,23308326.88235294,16638005.647058822,4816460.0,3123124295.529412,9093835756.529411,1379845000.0
Norway,1995,2330190450.0,3883650750.0,19381266600.0,,,,,,,1127883168.0,3578097252.0,57697747.058823526,23281992.0,18488640.70588235,11184486.352941176,4742628.0,1185580915.0588236,3635794999.0588236,867202688.0,2448544373.0,699857017.0,1976107885.0,175201950.0,528812025.0,5913476.470588235,181115426.47058824,534725501.4705882,150864090.0,428982240.0,18007650.0,6002550.0,12005100.0,168871740.0,446989890.0,99013712.0,287442868.0,326876.0,99340588.0,287769744.0,813275000.0,16903000.0,185175000.0,33132000.0,0.0,37548000.0,3120022625.0,9247986643.0,35287092.0,24491190.70588235,17097962.82352941,5069504.0,3201968374.529412,9329932392.529413,1086033000.0
